0.000000000000e+00,8.260757697353e-11,9.818275443027e-13,7.184271342995e-11,1.344575583482e-11,1.943455999908e-12,1.716650102265e-13,1.975320420646e-13
8.260757697353e-11,0.000000000000e+00,1.025813977936e-10,6.180666011874e-12,4.920946927308e-11,4.428887183785e-12,7.538799031423e-13,5.455529072794e-12
9.818275443027e-13,1.025813977936e-10,0.000000000000e+00,1.672454396536e-12,1.725514531056e-12,7.126773116947e-11,4.647234055854e-12,1.103791017281e-12
7.184271342995e-11,6.180666011874e-12,1.672454396536e-12,0.000000000000e+00,7.608309573366e-11,5.759276787531e-12,9.969046442077e-11,7.167974732476e-12
1.344575583482e-11,4.920946927308e-11,1.725514531056e-12,7.608309573366e-11,0.000000000000e+00,4.757182647949e-11,3.946526985035e-12,6.941509202429e-11
1.943455999908e-12,4.428887183785e-12,7.126773116947e-11,5.759276787531e-12,4.757182647949e-11,0.000000000000e+00,5.870691526395e-15,4.545676600590e-11
1.716650102266e-13,7.538799031423e-13,4.647234055854e-12,9.969046442077e-11,3.946526985035e-12,5.870691526324e-15,0.000000000000e+00,9.377860004385e-11
1.975320420646e-13,5.455529072794e-12,1.103791017281e-12,7.167974732476e-12,6.941509202429e-11,4.545676600590e-11,9.377860004385e-11,0.000000000000e+00
